ORDER_ID,CUSTOMER_ID,ORDER_DATE,CATEGORY,           PRICE,    QUANTITY,REVENUE,PAYMENT_METHOD,CUSTOMER_AGE,GENDER,REVIEW_SCORE,IS_RETURNED
O101219,C1393,10/10/2023,Clothing,119.52,3,358.56,UPI,28,Female,5,0
O101220,C1166,7/29/2023,Beauty,260.73,1,260.73,Debit Card,57,Male,4,0
O101221,C1050,9/25/2023,Beauty,344.16,2,688.32,Credit Card,36,Male,3,0
O101222,C1428,3/8/2023,Clothing,89.03,4,356.12,Credit Card,41,Male,4,0
O101223,C1055,9/6/2023,Clothing,90.1,4,360.4,Credit Card,22,Male,3,0
O101224,C1293,11/25/2023,Sports,162.11,3,486.33,Bank Transfer,43,Female,4,0
O101225,C1026,7/7/2023,Clothing,377.13,2,754.26,UPI,28,Male,5,0
O101226,C1007,4/17/2023,Beauty,431.03,4,1724.12,Bank Transfer,19,Male,1,0
O101227,C1240,11/24/2023,Electronics,426.22,4,1704.88,Debit Card,33,Female,1,0
O101228,C1421,7/8/2023,Beauty,402.01,3,1206.03,Credit Card,54,Female,4,0
O101229,C1271,1/21/2023,Beauty,361.02,1,361.02,Credit Card,63,Female,3,0
O101230,C1040,4/21/2023,Books,454.87,4,1819.48,Credit Card,45,Male,4,0
O101231,C1372,4/29/2023,Books,96.1,1,96.1,Bank Transfer,23,Male,4,0
O101232,C1099,9/27/2023,Beauty,310.23,1,310.23,PayPal,40,Male,3,0
O101233,C1286,10/13/2023,Sports,78.24,3,234.72,Credit Card,56,Female,3,0
O101234,C1346,8/23/2023,Beauty,105.75,1,105.75,Bank Transfer,21,Male,5,0
O101235,C1086,4/3/2023,Books,162.36,4,649.44,Bank Transfer,29,Female,4,0
O101236,C1337,3/22/2023,Books,23.51,1,23.51,UPI,29,Female,4,0
O101237,C1478,6/30/2023,Home,312.49,3,937.47,UPI,22,Female,5,0
O101238,C1433,7/10/2023,Sports,225.41,1,225.41,Bank Transfer,31,Female,2,0
O101239,C1312,5/4/2023,Books,316.11,3,948.33,UPI,58,Male,5,1
O101240,C1193,10/9/2023,Beauty,106.38,1,106.38,Debit Card,32,Female,5,0
O101241,C1493,8/20/2023,Sports,196.68,3,590.04,Bank Transfer,27,Male,3,1
O101242,C1372,1/18/2023,Home,323.17,4,1292.68,UPI,53,Male,5,0
O101243,C1266,3/11/2023,Home,401.91,3,1205.73,Credit Card,26,Female,5,0
O101244,C1114,4/20/2023,Home,474.1,3,1422.3,Credit Card,51,Female,5,0
O101245,C1471,10/11/2023,Books,306.06,1,306.06,UPI,32,Male,3,1
O101246,C1049,1/20/2023,Sports,119.04,2,238.08,Debit Card,59,Male,4,0
O101247,C1071,5/16/2023,Home,63.53,3,190.59,UPI,44,Male,5,0
O101248,C1120,5/12/2023,Home,338.65,2,677.3,Credit Card,55,Female,5,0
O101249,C1292,4/22/2023,Beauty,144.75,4,579,Credit Card,24,Female,3,1
O101250,C1406,9/5/2023,Clothing,69.87,2,139.74,Bank Transfer,48,Male,4,0
O101251,C1305,11/25/2023,Home,158.8,3,476.4,Credit Card,51,Female,5,0
O101252,C1041,1/29/2023,Home,183.06,1,183.06,Debit Card,64,Female,5,0
O101253,C1214,3/3/2023,Clothing,469.74,2,939.48,UPI,61,Male,4,0
O101254,C1325,11/20/2023,Sports,346.11,2,692.22,Credit Card,29,Female,4,0
O101255,C1269,1/22/2023,Home,439.49,3,1318.47,UPI,40,Male,3,0
O101256,C1168,9/15/2023,Beauty,412.24,4,1648.96,PayPal,54,Male,4,0
O101257,C1026,12/11/2023,Beauty,420.53,3,1261.59,Bank Transfer,47,Female,4,0
O101258,C1386,11/1/2023,Books,259.03,4,1036.12,UPI,36,Male,4,0
O101259,C1114,8/10/2023,Home,87.26,4,349.04,Bank Transfer,51,Male,5,0
O101260,C1068,6/22/2023,Electronics,231.08,1,231.08,Bank Transfer,30,Male,2,0
O101261,C1281,7/24/2023,Home,131.1,3,393.3,Credit Card,38,Female,2,0
O101262,C1257,8/11/2023,Beauty,144.5,1,144.5,PayPal,47,Male,1,0
O101263,C1247,10/14/2023,Clothing,388.37,1,388.37,Bank Transfer,48,Female,4,1
O101264,C1334,10/20/2023,Clothing,231.24,3,693.72,UPI,53,Male,4,0
O101265,C1125,2/6/2023,Home,306.71,2,613.42,Bank Transfer,46,Female,5,1
O101266,C1351,10/22/2023,Electronics,129.18,3,387.54,Credit Card,23,Female,5,0
O101267,C1217,7/7/2023,Home,246.27,4,985.08,PayPal,33,Female,5,0
O101268,C1177,11/1/2023,Beauty,229.15,2,458.3,Credit Card,42,Female,5,0
O101269,C1087,6/29/2023,Books,292.02,2,584.04,Bank Transfer,46,Male,5,0
O101270,C1226,1/23/2023,Clothing,295.88,2,591.76,PayPal,38,Female,4,0
O101271,C1080,2/13/2023,Electronics,366.35,1,366.35,Credit Card,55,Male,2,0
O101272,C1486,11/14/2023,Clothing,62.1,2,124.2,Debit Card,38,Male,4,0
O101273,C1176,12/22/2023,Electronics,199.49,1,199.49,Debit Card,30,Female,3,0
O101274,C1242,1/12/2023,Home,314.48,3,943.44,PayPal,36,Male,4,0
O101275,C1105,10/7/2023,Books,307.05,3,921.15,Debit Card,37,Female,5,0
O101276,C1319,3/14/2023,Beauty,269.4,2,538.8,Credit Card,53,Female,5,0
O101277,C1299,12/6/2023,Books,434.25,2,868.5,Credit Card,24,Female,4,0
O101278,C1088,1/31/2023,Home,88.74,2,177.48,PayPal,42,Female,5,0
O101279,C1028,8/27/2023,Beauty,303.61,1,303.61,Credit Card,21,Male,4,0
O101280,C1199,12/5/2023,Home,260.01,1,260.01,Debit Card,36,Male,4,0
O101281,C1010,5/30/2023,Beauty,387.22,3,1161.66,Bank Transfer,40,Male,4,0
O101282,C1195,9/18/2023,Beauty,218.74,3,656.22,Credit Card,45,Female,4,0
O101283,C1249,11/2/2023,Books,290.36,3,871.08,Credit Card,62,Male,5,0
O101284,C1102,9/14/2023,Sports,116.07,1,116.07,UPI,27,Male,3,0
O101285,C1021,5/7/2023,Books,325.91,4,1303.64,Debit Card,39,Female,4,1
O101286,C1251,7/21/2023,Beauty,287.74,2,575.48,PayPal,56,Male,5,0
O101287,C1178,12/17/2023,Home,227.8,3,683.4,Debit Card,51,Female,4,0
O101288,C1121,9/14/2023,Home,231.66,3,694.98,Credit Card,26,Female,5,0
O101289,C1450,7/18/2023,Electronics,483.53,3,1450.59,UPI,35,Female,3,0
O101290,C1116,3/19/2023,Home,448.3,4,1793.2,Bank Transfer,42,Male,5,0
O101291,C1045,7/15/2023,Books,90.65,3,271.95,UPI,40,Male,2,0
O101292,C1214,5/4/2023,Books,57.67,3,173.01,PayPal,41,Female,2,0
O101293,C1497,6/9/2023,Books,28.72,2,57.44,Debit Card,22,Female,5,0
O101294,C1278,3/9/2023,Clothing,383.11,3,1149.33,PayPal,35,Male,5,0
O101295,C1442,3/12/2023,Home,322.31,1,322.31,UPI,21,Male,4,0
O101296,C1221,3/16/2023,Beauty,425.72,3,1277.16,UPI,56,Male,4,0
O101297,C1163,2/4/2023,Books,300.09,2,600.18,UPI,51,Male,5,0
O101298,C1095,6/12/2023,Clothing,422.69,2,845.38,Credit Card,49,Female,3,0
O101299,C1451,7/31/2023,Sports,476.89,3,1430.67,Debit Card,29,Female,4,0
O101300,C1382,11/23/2023,Beauty,130.72,2,261.44,Debit Card,21,Male,2,0
O101301,C1399,4/7/2023,Electronics,139.22,3,417.66,PayPal,22,Male,5,0
O101302,C1014,11/10/2023,Books,257.02,1,257.02,Debit Card,41,Male,5,0
O101303,C1306,4/29/2023,Clothing,212.08,4,848.32,Credit Card,54,Female,2,0
O101304,C1041,12/19/2023,Sports,137.06,4,548.24,PayPal,42,Female,5,0
O101305,C1365,11/29/2023,Home,423.21,3,1269.63,PayPal,23,Female,4,0
O101306,C1252,8/31/2023,Clothing,35.15,1,35.15,PayPal,19,Male,1,0
O101307,C1116,1/17/2023,Sports,168.04,3,504.12,Credit Card,43,Female,4,0
O101308,C1487,7/31/2023,Clothing,431.79,4,1727.16,PayPal,29,Male,5,0
O101309,C1034,4/1/2023,Sports,493.75,1,493.75,UPI,62,Female,4,1
O101310,C1353,6/16/2023,Sports,82.4,4,329.6,PayPal,33,Female,4,0
O101311,C1208,1/22/2023,Books,134.05,2,268.1,Bank Transfer,28,Female,5,0
O101312,C1202,11/10/2023,Beauty,275.71,4,1102.84,UPI,51,Male,4,0
O101313,C1267,2/25/2023,Sports,227.39,1,227.39,Bank Transfer,19,Male,5,0
O101314,C1450,5/6/2023,Books,327.98,2,655.96,UPI,33,Female,4,0
O101315,C1377,1/21/2023,Books,464.23,3,1392.69,Bank Transfer,23,Male,5,0
O101316,C1098,5/30/2023,Sports,389.06,2,778.12,Bank Transfer,39,Female,4,0
O101317,C1397,5/27/2023,Sports,24.18,4,96.72,PayPal,54,Female,5,0
O101318,C1151,11/10/2023,Electronics,404.35,1,404.35,UPI,56,Male,5,0
O101319,C1238,11/27/2023,Sports,433.76,3,1301.28,Credit Card,48,Male,3,0
O101320,C1093,10/27/2023,Beauty,218.85,4,875.4,UPI,35,Male,3,0
O101321,C1202,7/31/2023,Home,294.59,2,589.18,Bank Transfer,45,Male,4,0
O101322,C1092,8/21/2023,Books,137.24,1,137.24,PayPal,45,Female,5,0
O101323,C1047,5/9/2023,Home,314.9,3,944.7,PayPal,47,Male,2,0
O101324,C1047,2/28/2023,Beauty,132.45,2,264.9,Bank Transfer,64,Female,3,0
O101325,C1044,9/26/2023,Beauty,471.78,2,943.56,Bank Transfer,32,Male,4,0
O101326,C1194,10/9/2023,Sports,288.23,4,1152.92,Credit Card,46,Male,5,0
O101327,C1468,6/21/2023,Books,221.2,2,442.4,PayPal,20,Male,5,0
O101328,C1445,3/16/2023,Clothing,328.84,2,657.68,Credit Card,28,Female,5,0
O101329,C1158,6/8/2023,Beauty,487.35,2,974.7,Bank Transfer,19,Female,2,0
O101330,C1321,4/3/2023,Electronics,324.92,1,324.92,PayPal,52,Male,4,0
O101331,C1002,11/15/2023,Home,385.1,3,1155.3,Credit Card,55,Female,4,0
O101332,C1255,9/13/2023,Books,53.02,2,106.04,Credit Card,61,Female,4,0
O101333,C1122,4/22/2023,Books,429.87,2,859.74,Bank Transfer,55,Female,5,0
O101334,C1210,8/15/2023,Electronics,159.27,2,318.54,UPI,38,Male,2,1
O101335,C1126,10/8/2023,Home,183.23,2,366.46,UPI,22,Male,4,0
O101336,C1026,4/5/2023,Clothing,332.8,2,665.6,Credit Card,61,Female,2,0
O101337,C1019,3/16/2023,Electronics,335.13,4,1340.52,UPI,18,Female,1,0
O101338,C1170,2/14/2023,Electronics,359.29,1,359.29,Credit Card,33,Female,4,0
O101339,C1092,3/24/2023,Beauty,337.03,2,674.06,Debit Card,43,Male,3,0
O101340,C1495,8/22/2023,Beauty,420.23,3,1260.69,UPI,25,Female,3,0
O101341,C1477,1/19/2023,Electronics,100.28,1,100.28,Debit Card,25,Female,5,0
O101342,C1189,7/14/2023,Electronics,381.22,4,1524.88,Bank Transfer,25,Male,5,0
O101343,C1150,8/30/2023,Clothing,174.49,4,697.96,Credit Card,26,Female,2,0
O101344,C1169,9/27/2023,Sports,293.31,4,1173.24,UPI,53,Male,3,0
O101345,C1357,4/18/2023,Books,33.22,3,99.66,Credit Card,58,Male,5,0
O101346,C1293,11/19/2023,Books,29.26,2,58.52,Credit Card,48,Female,5,0
O101347,C1371,12/19/2023,Books,178.06,3,534.18,Debit Card,44,Female,3,0
O101348,C1312,6/12/2023,Home,368.94,3,1106.82,UPI,45,Female,4,0
O101349,C1475,3/8/2023,Books,339.24,3,1017.72,UPI,59,Female,4,0
O101350,C1267,11/20/2023,Sports,69.28,1,69.28,Bank Transfer,26,Male,5,1
O101351,C1453,11/9/2023,Clothing,316.03,4,1264.12,Debit Card,42,Male,2,0
O101352,C1001,3/2/2023,Electronics,291.48,2,582.96,Bank Transfer,19,Male,2,0
O101353,C1378,4/17/2023,Books,405.55,2,811.1,Bank Transfer,54,Female,4,1
O101354,C1024,6/20/2023,Home,153.47,1,153.47,UPI,34,Male,4,0
O101355,C1006,11/24/2023,Clothing,477.2,1,477.2,Debit Card,64,Female,5,0
O101356,C1405,2/4/2023,Home,112.78,4,451.12,Debit Card,61,Female,1,0
O101357,C1393,1/4/2023,Electronics,12.25,2,24.5,Debit Card,52,Female,5,0
O101358,C1203,10/19/2023,Books,108.01,3,324.03,Credit Card,34,Male,3,0
O101359,C1100,6/19/2023,Home,289.09,2,578.18,Bank Transfer,28,Female,5,0
O101360,C1409,1/19/2023,Beauty,456.26,1,456.26,PayPal,52,Female,3,0
O101361,C1080,11/18/2023,Sports,492.05,1,492.05,UPI,59,Female,2,0
O101362,C1237,7/31/2023,Beauty,231.61,4,926.44,Credit Card,24,Female,5,0
O101363,C1290,12/14/2023,Home,473.91,2,947.82,UPI,58,Male,4,0
O101364,C1107,10/23/2023,Beauty,275.11,1,275.11,Debit Card,53,Female,3,0
O101365,C1034,3/18/2023,Home,237.18,3,711.54,Credit Card,47,Female,2,0
O101366,C1193,11/17/2023,Books,56.81,2,113.62,PayPal,36,Female,5,0
O101367,C1096,11/1/2023,Electronics,69.51,3,208.53,Debit Card,62,Female,3,0
O101368,C1364,1/17/2023,Home,87.59,4,350.36,Bank Transfer,35,Male,4,0
O101369,C1255,5/2/2023,Home,270.95,1,270.95,Bank Transfer,53,Female,4,0
O101370,C1111,9/26/2023,Home,136.72,2,273.44,PayPal,43,Male,4,0
O101371,C1192,1/20/2023,Clothing,286.9,1,286.9,Credit Card,48,Female,5,0
O101372,C1260,1/13/2023,Sports,347.43,2,694.86,UPI,31,Male,5,1
O101373,C1098,6/24/2023,Sports,344.91,3,1034.73,UPI,37,Female,3,0
O101374,C1398,6/17/2023,Clothing,429.26,2,858.52,Credit Card,33,Male,4,0
O101375,C1106,1/19/2023,Sports,112.79,4,451.16,Bank Transfer,52,Male,4,0
O101376,C1003,6/9/2023,Electronics,227.39,3,682.17,UPI,34,Male,5,0
O101377,C1171,8/28/2023,Electronics,313.94,4,1255.76,Credit Card,53,Female,5,0
O101378,C1012,10/23/2023,Home,6.83,2,13.66,PayPal,31,Female,3,0
O101379,C1103,4/9/2023,Home,396.72,3,1190.16,Debit Card,46,Female,3,0
O101380,C1396,8/14/2023,Beauty,52.3,3,156.9,Credit Card,33,Female,5,1
O101381,C1077,3/22/2023,Home,434.93,2,869.86,Credit Card,55,Male,1,1
O101382,C1491,11/15/2023,Books,138.47,2,276.94,UPI,42,Male,5,0
O101383,C1106,10/5/2023,Home,209.78,1,209.78,UPI,45,Female,3,0
O101384,C1139,3/14/2023,Beauty,386.16,1,386.16,Debit Card,22,Male,5,1
O101385,C1088,2/6/2023,Home,86.05,2,172.1,UPI,20,Female,2,0
O101386,C1277,8/16/2023,Electronics,408.9,1,408.9,PayPal,47,Male,2,0
O101387,C1242,12/12/2023,Electronics,212.37,4,849.48,Credit Card,42,Female,5,1
O101388,C1028,2/14/2023,Sports,73.18,3,219.54,Bank Transfer,26,Male,1,0
O101389,C1361,11/2/2023,Books,330.68,3,992.04,Bank Transfer,61,Female,5,0
O101390,C1160,6/20/2023,Clothing,156.42,1,156.42,UPI,59,Male,5,0
O101391,C1499,8/27/2023,Books,91.11,1,91.11,PayPal,51,Male,4,0
O101392,C1417,12/24/2023,Sports,183.96,3,551.88,Credit Card,20,Female,5,0
O101393,C1159,12/17/2023,Beauty,408.95,1,408.95,Bank Transfer,23,Female,5,0
O101394,C1119,4/25/2023,Clothing,443.86,1,443.86,UPI,53,Female,4,0
O101395,C1468,7/6/2023,Sports,211.6,1,211.6,PayPal,53,Female,2,0
O101396,C1404,6/16/2023,Sports,437.4,3,1312.2,Bank Transfer,47,Male,3,0
O101397,C1034,9/1/2023,Electronics,163.41,4,653.64,Debit Card,51,Female,3,1
O101398,C1237,3/29/2023,Home,426.53,1,426.53,Debit Card,36,Male,4,0
O101399,C1261,2/22/2023,Sports,76.22,3,228.66,Credit Card,44,Female,1,0
O101400,C1285,11/29/2023,Electronics,230.42,4,921.68,Debit Card,59,Female,5,0
O101401,C1206,10/30/2023,Sports,77.03,1,77.03,PayPal,36,Male,3,1
O101402,C1281,3/23/2023,Sports,194.54,4,778.16,Bank Transfer,29,Male,4,0
O101403,C1175,4/17/2023,Beauty,39.31,1,39.31,UPI,43,Female,4,0
O101404,C1402,8/11/2023,Books,19.44,3,58.32,Debit Card,40,Male,2,0
O101405,C1089,12/6/2023,Beauty,32.59,2,65.18,Credit Card,33,Female,5,0
O101406,C1059,10/31/2023,Books,223.54,1,223.54,Bank Transfer,55,Female,3,0
O101407,C1285,2/19/2023,Sports,452.7,2,905.4,PayPal,41,Female,4,0
O101408,C1490,7/27/2023,Electronics,311.28,1,311.28,UPI,46,Male,3,0
O101409,C1351,11/2/2023,Sports,234.28,2,468.56,Debit Card,56,Female,5,0
O101410,C1331,12/5/2023,Electronics,449.84,4,1799.36,Credit Card,24,Male,2,1
O101411,C1419,3/13/2023,Books,232.06,2,464.12,Credit Card,26,Male,3,0
O101412,C1339,3/18/2023,Sports,463.66,3,1390.98,UPI,51,Female,2,0
O101413,C1200,11/12/2023,Books,18.97,3,56.91,Bank Transfer,23,Male,4,0
O101414,C1106,12/15/2023,Home,358.87,2,717.74,Debit Card,56,Female,3,1
O101415,C1471,8/11/2023,Beauty,482.42,1,482.42,Debit Card,47,Male,4,1
O101416,C1299,1/5/2023,Books,7.41,1,7.41,UPI,35,Female,2,0
O101417,C1434,3/7/2023,Home,17.21,4,68.84,Credit Card,41,Female,4,0
O101418,C1462,10/9/2023,Electronics,343.94,2,687.88,Credit Card,46,Female,3,0
O101419,C1057,5/25/2023,Electronics,208.51,2,417.02,PayPal,58,Female,1,0
O101420,C1360,10/30/2023,Sports,482.98,4,1931.92,Debit Card,19,Female,3,1
O101421,C1208,7/15/2023,Sports,429.78,4,1719.12,UPI,43,Male,5,0
O101422,C1340,3/30/2023,Sports,372.3,4,1489.2,PayPal,18,Male,2,0
O101423,C1285,7/16/2023,Home,450.02,2,900.04,Bank Transfer,40,Male,2,0
O101424,C1148,12/10/2023,Clothing,422.87,3,1268.61,PayPal,23,Male,4,0
O101425,C1037,11/28/2023,Electronics,44.93,1,44.93,PayPal,57,Female,3,0
O101426,C1337,8/12/2023,Clothing,407.79,2,815.58,Credit Card,63,Male,5,0
O101427,C1329,8/1/2023,Sports,148.13,3,444.39,UPI,22,Female,1,0
O101428,C1320,4/3/2023,Sports,271.1,1,271.1,UPI,56,Female,4,0
O101429,C1283,8/19/2023,Sports,480.38,3,1441.14,Debit Card,28,Male,2,0
O101430,C1096,8/6/2023,Books,285.59,3,856.77,Credit Card,19,Female,4,0
O101431,C1434,5/2/2023,Beauty,11.57,1,11.57,UPI,38,Female,4,0
O101432,C1211,10/7/2023,Books,40.75,2,81.5,Debit Card,42,Male,4,0
O101433,C1020,10/18/2023,Sports,245.22,1,245.22,Debit Card,20,Male,4,0
O101434,C1298,9/4/2023,Beauty,436.84,4,1747.36,Credit Card,42,Male,2,0
O101435,C1374,9/27/2023,Home,382.45,2,764.9,Bank Transfer,39,Male,3,0
O101436,C1268,11/9/2023,Electronics,64.13,4,256.52,PayPal,37,Female,4,0
O101437,C1323,12/6/2023,Beauty,377.97,4,1511.88,Credit Card,41,Female,4,0
O101438,C1314,1/28/2023,Home,49.29,4,197.16,UPI,30,Male,5,0
O101439,C1241,8/21/2023,Books,54.12,4,216.48,Bank Transfer,41,Female,2,0
O101440,C1216,6/30/2023,Home,55.44,3,166.32,Debit Card,30,Male,5,1
O101441,C1019,12/22/2023,Books,349.89,1,349.89,Debit Card,22,Female,3,0
O101442,C1032,11/19/2023,Sports,437.47,1,437.47,UPI,35,Male,5,0
O101443,C1294,1/27/2023,Beauty,67.92,4,271.68,Debit Card,52,Male,3,0
O101444,C1147,9/6/2023,Electronics,380.64,2,761.28,PayPal,32,Male,4,0
O101445,C1436,5/23/2023,Home,468.4,1,468.4,PayPal,60,Female,5,0
O101446,C1141,5/12/2023,Electronics,200.12,3,600.36,Credit Card,56,Male,3,0
O101447,C1466,10/30/2023,Beauty,172.61,1,172.61,PayPal,56,Female,4,0
O101448,C1190,3/31/2023,Home,467.6,2,935.2,PayPal,34,Female,5,1
O101449,C1093,9/28/2023,Electronics,304.26,2,608.52,Debit Card,37,Male,4,1
O101450,C1496,3/16/2023,Books,387.72,3,1163.16,PayPal,44,Female,5,0
O101451,C1386,7/31/2023,Sports,226.44,1,226.44,PayPal,33,Female,4,0
O101452,C1372,11/23/2023,Clothing,148.73,2,297.46,PayPal,29,Female,3,0
O101453,C1028,11/25/2023,Home,167.74,4,670.96,Credit Card,34,Male,3,0
O101454,C1086,8/26/2023,Sports,141.59,1,141.59,Bank Transfer,19,Female,2,0
O101455,C1244,9/30/2023,Clothing,122.59,4,490.36,Bank Transfer,23,Female,3,0
O101456,C1243,5/15/2023,Clothing,472.93,1,472.93,UPI,51,Female,4,0
O101457,C1007,5/28/2023,Sports,410.06,2,820.12,Bank Transfer,24,Female,4,0
O101458,C1493,9/29/2023,Beauty,163.02,3,489.06,Credit Card,46,Male,2,0
O101459,C1470,9/30/2023,Beauty,249.05,4,996.2,Debit Card,41,Female,5,1
O101460,C1313,11/30/2023,Home,191.25,4,765,Debit Card,35,Female,2,1
O101461,C1137,2/20/2023,Home,249.3,3,747.9,UPI,25,Female,3,0
O101462,C1237,12/12/2023,Beauty,30.75,1,30.75,PayPal,45,Male,1,1
O101463,C1267,6/22/2023,Beauty,402.13,4,1608.52,PayPal,56,Female,4,0
O101464,C1281,1/6/2023,Beauty,79.88,3,239.64,Credit Card,60,Male,4,0
O101465,C1007,7/30/2023,Electronics,272.13,2,544.26,UPI,61,Male,1,0
O101466,C1351,8/17/2023,Home,208.2,2,416.4,PayPal,55,Female,4,0
O101467,C1129,4/9/2023,Electronics,235.86,4,943.44,Credit Card,19,Male,2,0
O101468,C1030,11/1/2023,Beauty,392.66,3,1177.98,PayPal,31,Male,4,0
O101469,C1363,3/3/2023,Electronics,473.36,3,1420.08,UPI,61,Male,4,0
O101470,C1193,12/3/2023,Beauty,36.14,4,144.56,UPI,28,Male,1,0
O101471,C1459,2/26/2023,Beauty,363.05,3,1089.15,PayPal,39,Female,4,1
O101472,C1151,8/28/2023,Beauty,12.85,3,38.55,Credit Card,30,Female,5,0
O101473,C1473,5/22/2023,Sports,227.78,1,227.78,Debit Card,52,Female,2,0
O101474,C1083,2/7/2023,Home,31.15,3,93.45,Credit Card,34,Female,5,0
O101475,C1199,6/20/2023,Electronics,265.87,3,797.61,Debit Card,29,Female,3,0
O101476,C1092,8/14/2023,Electronics,162.81,3,488.43,Bank Transfer,46,Male,3,0
O101477,C1313,7/21/2023,Clothing,485.21,4,1940.84,Bank Transfer,47,Male,5,0
O101478,C1074,10/4/2023,Sports,152.12,2,304.24,PayPal,44,Male,2,0
O101479,C1468,8/15/2023,Beauty,323.19,2,646.38,Debit Card,57,Male,5,0
O101480,C1018,2/7/2023,Electronics,82.15,1,82.15,UPI,35,Female,5,0
O101481,C1398,8/17/2023,Electronics,40.9,4,163.6,Bank Transfer,24,Male,4,1
O101482,C1335,11/24/2023,Electronics,326.88,3,980.64,Credit Card,46,Female,5,0
O101483,C1137,3/19/2023,Beauty,161.2,4,644.8,Debit Card,41,Female,4,0
O101484,C1295,1/2/2023,Books,347.79,4,1391.16,Bank Transfer,44,Female,5,0
O101485,C1224,7/26/2023,Beauty,137.63,4,550.52,Credit Card,56,Male,4,0
O101486,C1002,7/16/2023,Beauty,391.38,3,1174.14,Bank Transfer,57,Male,3,0
O101487,C1291,10/2/2023,Home,57.37,2,114.74,Debit Card,55,Female,5,0
O101488,C1206,1/29/2023,Beauty,198.17,3,594.51,Credit Card,55,Female,5,0
O101489,C1274,6/24/2023,Electronics,91.38,2,182.76,Bank Transfer,37,Female,3,0
O101490,C1332,4/14/2023,Clothing,212.64,3,637.92,UPI,24,Male,4,0
O101491,C1496,7/16/2023,Beauty,114.43,3,343.29,PayPal,26,Female,5,0
O101492,C1357,7/19/2023,Electronics,87.56,2,175.12,Debit Card,42,Female,5,0
O101493,C1044,11/20/2023,Sports,234.59,3,703.77,PayPal,32,Male,3,0
O101494,C1019,4/9/2023,Electronics,203.16,3,609.48,UPI,36,Male,4,0
O101495,C1251,7/19/2023,Electronics,418.96,1,418.96,UPI,27,Female,4,0
O101496,C1256,10/1/2023,Sports,99.34,2,198.68,Credit Card,28,Male,5,0
O101497,C1174,1/29/2023,Home,432.46,3,1297.38,Credit Card,57,Female,5,1
O101498,C1061,4/19/2023,Beauty,337.08,3,1011.24,UPI,19,Female,4,0
O101499,C1482,12/14/2023,Books,481,4,1924,PayPal,54,Male,4,0
O101500,C1474,2/6/2023,Electronics,425.49,3,1276.47,PayPal,57,Female,5,0
O101501,C1335,1/10/2023,Sports,35.91,4,143.64,UPI,50,Male,4,0
O101502,C1125,12/26/2023,Beauty,55.74,4,222.96,PayPal,59,Male,4,0
O101503,C1089,11/20/2023,Electronics,197.77,3,593.31,Debit Card,32,Male,3,0
O101504,C1234,11/9/2023,Clothing,441.22,4,1764.88,UPI,63,Male,5,0
O101505,C1419,2/24/2023,Electronics,392.55,4,1570.2,Bank Transfer,56,Male,4,0
O101506,C1033,4/14/2023,Sports,194.27,2,388.54,Debit Card,54,Female,4,0
O101507,C1167,3/3/2023,Beauty,265.34,4,1061.36,UPI,34,Male,5,0
O101508,C1165,4/20/2023,Electronics,365.57,1,365.57,UPI,26,Male,3,0
O101509,C1172,2/2/2023,Electronics,283.16,2,566.32,Debit Card,38,Male,2,0
O101510,C1388,8/1/2023,Clothing,355.34,1,355.34,Debit Card,18,Male,2,0
O101511,C1225,5/5/2023,Books,223.96,1,223.96,Credit Card,58,Male,4,0
O101512,C1052,11/20/2023,Books,31.09,1,31.09,Bank Transfer,42,Male,5,0
O101513,C1009,9/7/2023,Electronics,256.81,2,513.62,Credit Card,31,Male,5,0
O101514,C1092,2/15/2023,Beauty,99.02,4,396.08,UPI,47,Female,4,0
O101515,C1214,12/22/2023,Sports,337.65,2,675.3,PayPal,60,Male,5,0
O101516,C1074,11/24/2023,Home,434.76,1,434.76,UPI,28,Female,4,0
O101517,C1211,5/3/2023,Clothing,499.67,3,1499.01,UPI,29,Male,1,0
O101518,C1306,4/3/2023,Beauty,389.06,2,778.12,Bank Transfer,43,Male,4,0
O101519,C1322,6/4/2023,Home,472.78,3,1418.34,Bank Transfer,53,Male,5,1
O101520,C1286,5/1/2023,Clothing,273.09,3,819.27,Credit Card,46,Male,3,0
O101521,C1317,7/5/2023,Books,317.9,4,1271.6,UPI,32,Male,2,1
O101522,C1238,11/17/2023,Beauty,309.65,3,928.95,PayPal,25,Female,4,0
O101523,C1028,4/10/2023,Electronics,265.26,3,795.78,PayPal,38,Female,4,1
O101524,C1255,4/1/2023,Clothing,31.58,2,63.16,Credit Card,22,Male,3,0
O101525,C1331,7/6/2023,Home,324.57,3,973.71,PayPal,56,Female,5,0
O101526,C1129,6/21/2023,Books,495.96,3,1487.88,Bank Transfer,54,Male,5,0
O101527,C1054,1/27/2023,Books,326.12,4,1304.48,PayPal,44,Male,4,0
O101528,C1403,1/15/2023,Sports,224.26,2,448.52,UPI,44,Male,3,0
O101529,C1037,5/1/2023,Beauty,429.19,1,429.19,Bank Transfer,46,Female,4,1
O101530,C1215,4/12/2023,Beauty,331.87,4,1327.48,Debit Card,25,Male,3,0
O101531,C1399,2/26/2023,Home,470.64,2,941.28,PayPal,48,Male,4,0
O101532,C1122,7/31/2023,Clothing,201.05,1,201.05,Bank Transfer,56,Male,4,0
O101533,C1038,8/30/2023,Books,458.13,2,916.26,Bank Transfer,32,Male,4,1
